Emotions,Path
fear,../Dataset/savee/JK_f03.wav
neutral,../Dataset/savee/JK_n22.wav
neutral,../Dataset/savee/DC_n11.wav
neutral,../Dataset/savee/DC_n05.wav
sad,../Dataset/savee/JK_sa03.wav
sad,../Dataset/savee/JK_sa13.wav
sad,../Dataset/savee/JK_sa07.wav
neutral,../Dataset/savee/DC_n29.wav
neutral,../Dataset/savee/DC_n01.wav
neutral,../Dataset/savee/DC_n15.wav
neutral,../Dataset/savee/JK_n26.wav
fear,../Dataset/savee/JK_f07.wav
fear,../Dataset/savee/JK_f13.wav
happy,../Dataset/savee/JK_h08.wav
sad,../Dataset/savee/KL_sa01.wav
disgust,../Dataset/savee/JK_d05.wav
sad,../Dataset/savee/KL_sa15.wav
disgust,../Dataset/savee/JK_d11.wav
fear,../Dataset/savee/DC_f08.wav
happy,../Dataset/savee/DC_h13.wav
angry,../Dataset/savee/KL_a09.wav
happy,../Dataset/savee/DC_h07.wav
happy,../Dataset/savee/DC_h06.wav
happy,../Dataset/savee/DC_h12.wav
angry,../Dataset/savee/KL_a08.wav
fear,../Dataset/savee/DC_f09.wav
disgust,../Dataset/savee/JK_d10.wav
sad,../Dataset/savee/KL_sa14.wav
disgust,../Dataset/savee/JK_d04.wav
happy,../Dataset/savee/JK_h09.wav
fear,../Dataset/savee/JK_f12.wav
fear,../Dataset/savee/JK_f06.wav
neutral,../Dataset/savee/JK_n27.wav
neutral,../Dataset/savee/DC_n14.wav
neutral,../Dataset/savee/DC_n28.wav
sad,../Dataset/savee/JK_sa06.wav
sad,../Dataset/savee/JK_sa12.wav
sad,../Dataset/savee/JK_sa04.wav
sad,../Dataset/savee/JK_sa10.wav
neutral,../Dataset/savee/DC_n16.wav
neutral,../Dataset/savee/DC_n02.wav
neutral,../Dataset/savee/JK_n19.wav
neutral,../Dataset/savee/JK_n25.wav
angry,../Dataset/savee/JE_a09.wav
fear,../Dataset/savee/JK_f10.wav
fear,../Dataset/savee/JK_f04.wav
disgust,../Dataset/savee/DC_d09.wav
disgust,../Dataset/savee/JK_d12.wav
sad,../Dataset/savee/KL_sa02.wav
disgust,../Dataset/savee/JK_d06.wav
happy,../Dataset/savee/DC_h04.wav
happy,../Dataset/savee/DC_h10.wav
happy,../Dataset/savee/DC_h11.wav
happy,../Dataset/savee/DC_h05.wav
disgust,../Dataset/savee/JK_d07.wav
sad,../Dataset/savee/KL_sa03.wav
disgust,../Dataset/savee/JK_d13.wav
disgust,../Dataset/savee/DC_d08.wav
fear,../Dataset/savee/JK_f05.wav
fear,../Dataset/savee/JK_f11.wav
neutral,../Dataset/savee/JK_n30.wav
neutral,../Dataset/savee/JK_n24.wav
angry,../Dataset/savee/JE_a08.wav
neutral,../Dataset/savee/JK_n18.wav
neutral,../Dataset/savee/DC_n03.wav
neutral,../Dataset/savee/DC_n17.wav
sad,../Dataset/savee/JK_sa11.wav
sad,../Dataset/savee/JK_sa05.wav
neutral,../Dataset/savee/KL_n17.wav
neutral,../Dataset/savee/KL_n03.wav
surprise,../Dataset/savee/JE_su04.wav
surprise,../Dataset/savee/JE_su10.wav
happy,../Dataset/savee/JE_h12.wav
happy,../Dataset/savee/JE_h06.wav
fear,../Dataset/savee/JE_f09.wav
neutral,../Dataset/savee/JE_n14.wav
angry,../Dataset/savee/JK_a10.wav
neutral,../Dataset/savee/JE_n28.wav
angry,../Dataset/savee/JK_a04.wav
disgust,../Dataset/savee/KL_d08.wav
sad,../Dataset/savee/DC_sa11.wav
sad,../Dataset/savee/DC_sa05.wav
happy,../Dataset/savee/KL_h05.wav
happy,../Dataset/savee/KL_h11.wav
happy,../Dataset/savee/KL_h10.wav
happy,../Dataset/savee/KL_h04.wav
sad,../Dataset/savee/DC_sa04.wav
sad,../Dataset/savee/DC_sa10.wav
disgust,../Dataset/savee/KL_d09.wav
neutral,../Dataset/savee/JE_n29.wav
angry,../Dataset/savee/JK_a05.wav
angry,../Dataset/savee/JK_a11.wav
neutral,../Dataset/savee/JE_n15.wav
neutral,../Dataset/savee/JE_n01.wav
fear,../Dataset/savee/JE_f08.wav
happy,../Dataset/savee/JE_h07.wav
happy,../Dataset/savee/JE_h13.wav
surprise,../Dataset/savee/JE_su11.wav
surprise,../Dataset/savee/JE_su05.wav
neutral,../Dataset/savee/KL_n02.wav
neutral,../Dataset/savee/KL_n16.wav
neutral,../Dataset/savee/KL_n14.wav
surprise,../Dataset/savee/JE_su13.wav
surprise,../Dataset/savee/JE_su07.wav
neutral,../Dataset/savee/KL_n28.wav
disgust,../Dataset/savee/JE_d08.wav
happy,../Dataset/savee/JE_h05.wav
surprise,../Dataset/savee/KL_su08.wav
happy,../Dataset/savee/JE_h11.wav
neutral,../Dataset/savee/JE_n17.wav
neutral,../Dataset/savee/JE_n03.wav
angry,../Dataset/savee/JK_a07.wav
angry,../Dataset/savee/JK_a13.wav
sad,../Dataset/savee/DC_sa06.wav
sad,../Dataset/savee/DC_sa12.wav
happy,../Dataset/savee/KL_h12.wav
angry,../Dataset/savee/DC_a08.wav
happy,../Dataset/savee/KL_h06.wav
fear,../Dataset/savee/KL_f09.wav
fear,../Dataset/savee/KL_f08.wav
happy,../Dataset/savee/KL_h07.wav
happy,../Dataset/savee/KL_h13.wav
angry,../Dataset/savee/DC_a09.wav
sad,../Dataset/savee/DC_sa13.wav
sad,../Dataset/savee/DC_sa07.wav
angry,../Dataset/savee/JK_a12.wav
angry,../Dataset/savee/JK_a06.wav
neutral,../Dataset/savee/JE_n02.wav
neutral,../Dataset/savee/JE_n16.wav
surprise,../Dataset/savee/KL_su09.wav
happy,../Dataset/savee/JE_h10.wav
happy,../Dataset/savee/JE_h04.wav
disgust,../Dataset/savee/JE_d09.wav
neutral,../Dataset/savee/KL_n29.wav
surprise,../Dataset/savee/JE_su06.wav
surprise,../Dataset/savee/JE_su12.wav
neutral,../Dataset/savee/KL_n15.wav
neutral,../Dataset/savee/KL_n01.wav
surprise,../Dataset/savee/JE_su02.wav
neutral,../Dataset/savee/KL_n05.wav
neutral,../Dataset/savee/KL_n11.wav
happy,../Dataset/savee/JE_h14.wav
angry,../Dataset/savee/JK_a02.wav
neutral,../Dataset/savee/JE_n12.wav
neutral,../Dataset/savee/JE_n06.wav
sad,../Dataset/savee/DC_sa03.wav
happy,../Dataset/savee/KL_h03.wav
happy,../Dataset/savee/KL_h02.wav
sad,../Dataset/savee/DC_sa02.wav
neutral,../Dataset/savee/JE_n07.wav
neutral,../Dataset/savee/JE_n13.wav
angry,../Dataset/savee/JK_a03.wav
happy,../Dataset/savee/JE_h15.wav
happy,../Dataset/savee/JE_h01.wav
neutral,../Dataset/savee/KL_n10.wav
neutral,../Dataset/savee/KL_n04.wav
surprise,../Dataset/savee/JE_su03.wav
surprise,../Dataset/savee/JE_su01.wav
surprise,../Dataset/savee/JE_su15.wav
neutral,../Dataset/savee/KL_n12.wav
neutral,../Dataset/savee/KL_n06.wav
happy,../Dataset/savee/JE_h03.wav
angry,../Dataset/savee/JK_a15.wav
angry,../Dataset/savee/JK_a01.wav
neutral,../Dataset/savee/JE_n05.wav
surprise,../Dataset/savee/JK_su08.wav
neutral,../Dataset/savee/JE_n11.wav
sad,../Dataset/savee/DC_sa14.wav
happy,../Dataset/savee/KL_h14.wav
happy,../Dataset/savee/KL_h15.wav
happy,../Dataset/savee/KL_h01.wav
sad,../Dataset/savee/DC_sa01.wav
sad,../Dataset/savee/DC_sa15.wav
surprise,../Dataset/savee/JK_su09.wav
neutral,../Dataset/savee/JE_n10.wav
neutral,../Dataset/savee/JE_n04.wav
angry,../Dataset/savee/JK_a14.wav
happy,../Dataset/savee/JE_h02.wav
neutral,../Dataset/savee/KL_n07.wav
neutral,../Dataset/savee/KL_n13.wav
surprise,../Dataset/savee/JE_su14.wav
neutral,../Dataset/savee/KL_n22.wav
disgust,../Dataset/savee/JE_d02.wav
surprise,../Dataset/savee/KL_su02.wav
fear,../Dataset/savee/JE_f14.wav
neutral,../Dataset/savee/JE_n21.wav
surprise,../Dataset/savee/JK_su04.wav
neutral,../Dataset/savee/JE_n09.wav
surprise,../Dataset/savee/JK_su10.wav
disgust,../Dataset/savee/KL_d01.wav
disgust,../Dataset/savee/KL_d15.wav
angry,../Dataset/savee/DC_a02.wav
fear,../Dataset/savee/KL_f03.wav
fear,../Dataset/savee/KL_f02.wav
angry,../Dataset/savee/DC_a03.wav
disgust,../Dataset/savee/KL_d14.wav
neutral,../Dataset/savee/JE_n08.wav
surprise,../Dataset/savee/JK_su11.wav
surprise,../Dataset/savee/JK_su05.wav
neutral,../Dataset/savee/JE_n20.wav
fear,../Dataset/savee/JE_f01.wav
fear,../Dataset/savee/JE_f15.wav
surprise,../Dataset/savee/KL_su03.wav
disgust,../Dataset/savee/JE_d03.wav
neutral,../Dataset/savee/KL_n23.wav
neutral,../Dataset/savee/KL_n21.wav
neutral,../Dataset/savee/KL_n09.wav
disgust,../Dataset/savee/JE_d01.wav
disgust,../Dataset/savee/JE_d15.wav
surprise,../Dataset/savee/KL_su01.wav
surprise,../Dataset/savee/KL_su15.wav
fear,../Dataset/savee/JE_f03.wav
neutral,../Dataset/savee/JE_n22.wav
surprise,../Dataset/savee/JK_su13.wav
surprise,../Dataset/savee/JK_su07.wav
disgust,../Dataset/savee/KL_d02.wav
angry,../Dataset/savee/DC_a15.wav
angry,../Dataset/savee/DC_a01.wav
fear,../Dataset/savee/KL_f14.wav
fear,../Dataset/savee/KL_f01.wav
fear,../Dataset/savee/KL_f15.wav
angry,../Dataset/savee/DC_a14.wav
disgust,../Dataset/savee/KL_d03.wav
surprise,../Dataset/savee/JK_su06.wav
surprise,../Dataset/savee/JK_su12.wav
neutral,../Dataset/savee/JE_n23.wav
fear,../Dataset/savee/JE_f02.wav
surprise,../Dataset/savee/KL_su14.wav
disgust,../Dataset/savee/JE_d14.wav
neutral,../Dataset/savee/KL_n08.wav
neutral,../Dataset/savee/KL_n20.wav
neutral,../Dataset/savee/KL_n18.wav
neutral,../Dataset/savee/KL_n24.wav
neutral,../Dataset/savee/KL_n30.wav
disgust,../Dataset/savee/JE_d04.wav
disgust,../Dataset/savee/JE_d10.wav
surprise,../Dataset/savee/KL_su04.wav
happy,../Dataset/savee/JE_h09.wav
surprise,../Dataset/savee/KL_su10.wav
fear,../Dataset/savee/JE_f06.wav
fear,../Dataset/savee/JE_f12.wav
surprise,../Dataset/savee/JK_su02.wav
neutral,../Dataset/savee/JE_n27.wav
disgust,../Dataset/savee/KL_d13.wav
disgust,../Dataset/savee/KL_d07.wav
angry,../Dataset/savee/DC_a10.wav
angry,../Dataset/savee/DC_a04.wav
fear,../Dataset/savee/KL_f11.wav
fear,../Dataset/savee/KL_f05.wav
fear,../Dataset/savee/KL_f04.wav
fear,../Dataset/savee/KL_f10.wav
angry,../Dataset/savee/DC_a05.wav
angry,../Dataset/savee/DC_a11.wav
disgust,../Dataset/savee/KL_d06.wav
disgust,../Dataset/savee/KL_d12.wav
neutral,../Dataset/savee/JE_n26.wav
surprise,../Dataset/savee/JK_su03.wav
fear,../Dataset/savee/JE_f13.wav
fear,../Dataset/savee/JE_f07.wav
happy,../Dataset/savee/JE_h08.wav
surprise,../Dataset/savee/KL_su11.wav
surprise,../Dataset/savee/KL_su05.wav
disgust,../Dataset/savee/JE_d11.wav
disgust,../Dataset/savee/JE_d05.wav
neutral,../Dataset/savee/KL_n25.wav
neutral,../Dataset/savee/KL_n19.wav
neutral,../Dataset/savee/KL_n27.wav
surprise,../Dataset/savee/JE_su08.wav
disgust,../Dataset/savee/JE_d13.wav
disgust,../Dataset/savee/JE_d07.wav
surprise,../Dataset/savee/KL_su13.wav
surprise,../Dataset/savee/KL_su07.wav
fear,../Dataset/savee/JE_f11.wav
fear,../Dataset/savee/JE_f05.wav
neutral,../Dataset/savee/JE_n18.wav
surprise,../Dataset/savee/JK_su01.wav
surprise,../Dataset/savee/JK_su15.wav
neutral,../Dataset/savee/JE_n24.wav
angry,../Dataset/savee/JK_a08.wav
neutral,../Dataset/savee/JE_n30.wav
disgust,../Dataset/savee/KL_d04.wav
disgust,../Dataset/savee/KL_d10.wav
sad,../Dataset/savee/DC_sa09.wav
angry,../Dataset/savee/DC_a07.wav
happy,../Dataset/savee/KL_h09.wav
angry,../Dataset/savee/DC_a13.wav
fear,../Dataset/savee/KL_f06.wav
fear,../Dataset/savee/KL_f12.wav
fear,../Dataset/savee/KL_f13.wav
fear,../Dataset/savee/KL_f07.wav
happy,../Dataset/savee/KL_h08.wav
angry,../Dataset/savee/DC_a12.wav
angry,../Dataset/savee/DC_a06.wav
sad,../Dataset/savee/DC_sa08.wav
disgust,../Dataset/savee/KL_d11.wav
disgust,../Dataset/savee/KL_d05.wav
neutral,../Dataset/savee/JE_n25.wav
angry,../Dataset/savee/JK_a09.wav
surprise,../Dataset/savee/JK_su14.wav
neutral,../Dataset/savee/JE_n19.wav
fear,../Dataset/savee/JE_f04.wav
fear,../Dataset/savee/JE_f10.wav
surprise,../Dataset/savee/KL_su06.wav
surprise,../Dataset/savee/KL_su12.wav
disgust,../Dataset/savee/JE_d06.wav
disgust,../Dataset/savee/JE_d12.wav
surprise,../Dataset/savee/JE_su09.wav
neutral,../Dataset/savee/KL_n26.wav
sad,../Dataset/savee/JK_sa08.wav
neutral,../Dataset/savee/DC_n26.wav
surprise,../Dataset/savee/DC_su14.wav
neutral,../Dataset/savee/JK_n01.wav
neutral,../Dataset/savee/JK_n15.wav
angry,../Dataset/savee/JE_a11.wav
neutral,../Dataset/savee/JK_n29.wav
angry,../Dataset/savee/JE_a05.wav
fear,../Dataset/savee/JK_f08.wav
disgust,../Dataset/savee/DC_d05.wav
sad,../Dataset/savee/JE_sa01.wav
sad,../Dataset/savee/JE_sa15.wav
disgust,../Dataset/savee/DC_d11.wav
happy,../Dataset/savee/JK_h13.wav
happy,../Dataset/savee/JK_h07.wav
fear,../Dataset/savee/DC_f07.wav
fear,../Dataset/savee/DC_f13.wav
angry,../Dataset/savee/KL_a06.wav
happy,../Dataset/savee/DC_h08.wav
angry,../Dataset/savee/KL_a12.wav
happy,../Dataset/savee/DC_h09.wav
angry,../Dataset/savee/KL_a13.wav
angry,../Dataset/savee/KL_a07.wav
fear,../Dataset/savee/DC_f12.wav
fear,../Dataset/savee/DC_f06.wav
happy,../Dataset/savee/JK_h06.wav
happy,../Dataset/savee/JK_h12.wav
sad,../Dataset/savee/JE_sa14.wav
disgust,../Dataset/savee/DC_d10.wav
disgust,../Dataset/savee/DC_d04.wav
fear,../Dataset/savee/JK_f09.wav
neutral,../Dataset/savee/JK_n28.wav
angry,../Dataset/savee/JE_a04.wav
angry,../Dataset/savee/JE_a10.wav
neutral,../Dataset/savee/JK_n14.wav
surprise,../Dataset/savee/DC_su01.wav
surprise,../Dataset/savee/DC_su15.wav
neutral,../Dataset/savee/DC_n27.wav
sad,../Dataset/savee/JK_sa09.wav
neutral,../Dataset/savee/DC_n25.wav
neutral,../Dataset/savee/DC_n19.wav
surprise,../Dataset/savee/DC_su03.wav
neutral,../Dataset/savee/JK_n16.wav
neutral,../Dataset/savee/JK_n02.wav
angry,../Dataset/savee/JE_a06.wav
angry,../Dataset/savee/JE_a12.wav
disgust,../Dataset/savee/DC_d12.wav
sad,../Dataset/savee/JE_sa02.wav
disgust,../Dataset/savee/DC_d06.wav
happy,../Dataset/savee/JK_h04.wav
happy,../Dataset/savee/JK_h10.wav
disgust,../Dataset/savee/JK_d09.wav
fear,../Dataset/savee/DC_f10.wav
fear,../Dataset/savee/DC_f04.wav
angry,../Dataset/savee/KL_a11.wav
angry,../Dataset/savee/KL_a05.wav
angry,../Dataset/savee/KL_a04.wav
angry,../Dataset/savee/KL_a10.wav
fear,../Dataset/savee/DC_f05.wav
fear,../Dataset/savee/DC_f11.wav
disgust,../Dataset/savee/JK_d08.wav
happy,../Dataset/savee/JK_h11.wav
happy,../Dataset/savee/JK_h05.wav
sad,../Dataset/savee/JE_sa03.wav
disgust,../Dataset/savee/DC_d07.wav
disgust,../Dataset/savee/DC_d13.wav
angry,../Dataset/savee/JE_a13.wav
angry,../Dataset/savee/JE_a07.wav
neutral,../Dataset/savee/JK_n03.wav
neutral,../Dataset/savee/JK_n17.wav
neutral,../Dataset/savee/DC_n18.wav
surprise,../Dataset/savee/DC_su02.wav
neutral,../Dataset/savee/DC_n30.wav
neutral,../Dataset/savee/DC_n24.wav
surprise,../Dataset/savee/DC_su06.wav
neutral,../Dataset/savee/DC_n08.wav
surprise,../Dataset/savee/DC_su12.wav
neutral,../Dataset/savee/DC_n20.wav
angry,../Dataset/savee/JE_a03.wav
neutral,../Dataset/savee/JK_n13.wav
neutral,../Dataset/savee/JK_n07.wav
sad,../Dataset/savee/JE_sa13.wav
disgust,../Dataset/savee/DC_d03.wav
sad,../Dataset/savee/JE_sa07.wav
happy,../Dataset/savee/JK_h01.wav
happy,../Dataset/savee/JK_h15.wav
fear,../Dataset/savee/DC_f15.wav
fear,../Dataset/savee/DC_f01.wav
sad,../Dataset/savee/KL_sa08.wav
angry,../Dataset/savee/KL_a14.wav
angry,../Dataset/savee/KL_a01.wav
angry,../Dataset/savee/KL_a15.wav
sad,../Dataset/savee/KL_sa09.wav
fear,../Dataset/savee/DC_f14.wav
happy,../Dataset/savee/JK_h14.wav
disgust,../Dataset/savee/DC_d02.wav
sad,../Dataset/savee/JE_sa06.wav
sad,../Dataset/savee/JE_sa12.wav
neutral,../Dataset/savee/JK_n06.wav
neutral,../Dataset/savee/JK_n12.wav
angry,../Dataset/savee/JE_a02.wav
neutral,../Dataset/savee/DC_n21.wav
neutral,../Dataset/savee/DC_n09.wav
surprise,../Dataset/savee/DC_su13.wav
surprise,../Dataset/savee/DC_su07.wav
surprise,../Dataset/savee/DC_su11.wav
surprise,../Dataset/savee/DC_su05.wav
neutral,../Dataset/savee/DC_n23.wav
angry,../Dataset/savee/JE_a14.wav
neutral,../Dataset/savee/JK_n04.wav
neutral,../Dataset/savee/JK_n10.wav
sad,../Dataset/savee/JE_sa04.wav
disgust,../Dataset/savee/DC_d14.wav
sad,../Dataset/savee/JE_sa10.wav
happy,../Dataset/savee/JK_h02.wav
fear,../Dataset/savee/DC_f02.wav
angry,../Dataset/savee/KL_a03.wav
angry,../Dataset/savee/KL_a02.wav
fear,../Dataset/savee/DC_f03.wav
happy,../Dataset/savee/JK_h03.wav
disgust,../Dataset/savee/DC_d15.wav
sad,../Dataset/savee/JE_sa11.wav
sad,../Dataset/savee/JE_sa05.wav
disgust,../Dataset/savee/DC_d01.wav
neutral,../Dataset/savee/JK_n11.wav
neutral,../Dataset/savee/JK_n05.wav
angry,../Dataset/savee/JE_a01.wav
angry,../Dataset/savee/JE_a15.wav
neutral,../Dataset/savee/DC_n22.wav
surprise,../Dataset/savee/DC_su04.wav
surprise,../Dataset/savee/DC_su10.wav
